2024-10-13 08:06:27,745 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_redirect():2313] redirect: wrap_raw
2024-10-13 08:06:27,745 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_redirect():2378] Wrapping output streams.
2024-10-13 08:06:27,746 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_redirect():2403] Redirects installed.
2024-10-13 08:06:27,747 INFO    Thread-4291 (_run_job):24910 [wandb_init.py:init():907] run started, returning control to user process
2024-10-13 08:06:28,820 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_finish():2164] finishing run aditya_s_k-iiit-hyderabad/MLP-Classifier-Tuning/yo8b9or6
2024-10-13 08:06:28,821 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_atexit_cleanup():2428] got exitcode: 0
2024-10-13 08:06:28,821 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_restore():2410] restore
2024-10-13 08:06:28,822 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_restore():2416] restore done
2024-10-13 08:06:31,336 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_footer_history_summary_info():4049] rendering history
2024-10-13 08:06:31,336 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_footer_history_summary_info():4081] rendering summary
2024-10-13 08:06:31,344 INFO    Thread-4291 (_run_job):24910 [wandb_run.py:_footer_sync_info():4008] logging synced files
