2024-10-13 16:40:49,767 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Current SDK version is 0.18.3
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Configure stats pid to 7154
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Loading settings from /Users/adityakr/.config/wandb/settings
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Loading settings from /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/settings
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'project': 'MLP-Regression-Tuning', 'entity': 'aditya_s_k-iiit-hyderabad', 'root_dir': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3', 'run_id': '379frw74', 'sweep_param_path': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/sweep-ug5o06yj/config-379frw74.yaml', 'sweep_id': 'ug5o06yj'}
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': 'assignments/3/test.py', 'program_abspath': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/test.py', 'program': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/test.py'}
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_setup.py:_flush():79] Applying login settings: {}
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:_log_setup():532] Logging user logs to /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/run-20241013_164049-379frw74/logs/debug.log
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:_log_setup():533] Logging internal logs to /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/run-20241013_164049-379frw74/logs/debug-internal.log
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():617] calling init triggers
