layer_sizes:  [11, 30, 30, 1, 6]
Epoch 10/100, Loss: 0.2906
Epoch 20/100, Loss: 0.2678
Epoch 30/100, Loss: 0.2609
Epoch 40/100, Loss: 0.2565
Epoch 50/100, Loss: 0.2502
Epoch 60/100, Loss: 0.2454
Epoch 70/100, Loss: 0.2359
Epoch 80/100, Loss: 0.2285
Epoch 90/100, Loss: 0.2193
Epoch 100/100, Loss: 0.2253
