2024-10-13 05:42:58,531 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Current SDK version is 0.18.3
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Configure stats pid to 24910
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Loading settings from /Users/adityakr/.config/wandb/settings
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Loading settings from /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/settings
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'project': 'MLP-Classifier-Tuning', 'entity': 'aditya_s_k-iiit-hyderabad', 'root_dir': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3', 'run_id': 'ng7o6bs1', 'sweep_param_path': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/sweep-7vz1j9jp/config-ng7o6bs1.yaml', 'sweep_id': '7vz1j9jp'}
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': 'assignments/3/a3.py', 'program_abspath': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/a3.py', 'program': '/Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/a3.py'}
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_setup.py:_flush():79] Applying login settings: {}
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_init.py:_log_setup():532] Logging user logs to /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/run-20241013_054258-ng7o6bs1/logs/debug.log
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_init.py:_log_setup():533] Logging internal logs to /Users/adityakr/Library/CloudStorage/OneDrive-InternationalInstituteofInformationTechnology/Mac/Aditya_Files/IIITH/Sem5/SMAI/Assignments/smai-m24-assignments-Aditya-S-Kul/assignments/3/wandb/run-20241013_054258-ng7o6bs1/logs/debug-internal.log
2024-10-13 05:42:58,532 INFO    Thread-1825 (_run_job):24910 [wandb_init.py:init():617] calling init triggers
